Place ID,Visit Link,Place Name,Image Link,Description,Package,Rating,Best time,city,state,Predicted_Tag,combined_text,similarity
1263615,https://www.holidify.com/places/delhi/museum-of-illusions-sightseeing-1263615.html,Museum of Illusions,https://www.holidify.com/images/cmsuploads/compressed/museum-of-illusions-new-delhi-reverse-room-800x0-c-default_20220223180238.jpeg,"The Museum of Illusions in Connaught Place, New Delhi is India's first optical illusion museum. It is a fun place to challenge the senses by exploring exhibits which include holograms, a supposedly rotating cylinder, a room with no gravity, rooms with mirrors that distort reality and much more.",4299,4.05, October to March,Delhi,Ncr,Museum,"Museum of Illusions The Museum of Illusions in Connaught Place, New Delhi is India's first optical illusion museum. It is a fun place to challenge the senses by exploring exhibits which include holograms, a supposedly rotating cylinder, a room with no gravity, rooms with mirrors that distort reality and much more. Museum  October to March Delhi Ncr",0.091559775
1263616,https://www.holidify.com/places/delhi/bharat-darshan-park-sightseeing-1263616.html,Bharat Darshan Park,https://www.holidify.com/images/cmsuploads/compressed/2370230782297224590549696409184187685646817n_20220223181304.jpeg,"The Bharat Darshan Park in Punjabi Bagh, Delhi has replicas of popular Indian monuments made out of waste material.  It is quite similar to the Waste to Wonders park. Some of the monument replicas include the Gateway of India, Mysore Palace, Hampi, Victoria Memorial Hall and Charminar, amongst others made from about 350 tonnes of scrap material.",4299,4.05, October to March,Delhi,Ncr,Monument,"Bharat Darshan Park The Bharat Darshan Park in Punjabi Bagh, Delhi has replicas of popular Indian monuments made out of waste material.  It is quite similar to the Waste to Wonders park. Some of the monument replicas include the Gateway of India, Mysore Palace, Hampi, Victoria Memorial Hall and Charminar, amongst others made from about 350 tonnes of scrap material. Monument  October to March Delhi Ncr",0.20668566
1716,https://www.holidify.com/places/delhi/hazrat-nizamuddin-nizamuddins-shrine-sightseeing-1716.html,Nizamuddin Dargah,https://www.holidify.com/images/cmsuploads/compressed/shutterstock_1099507208_20191212125540.jpg,"Dedicated to the world famous Muslim Sufi Saint Nizamuddin Chisti, the Hazrat Nizamuddin Dargah is a mausoleum and shrine located in Delhi. The complex of the dargah is a beautiful amalgam of red stone and white marble and was built in the year 1526. Hazrat Nizamuddin Dargah seeks to propagate the Sufi tradition which is based on spirituality and views all religions as equal.",4299,3.8, October to March,New Delhi,Delhi,Mosque,"Nizamuddin Dargah Dedicated to the world famous Muslim Sufi Saint Nizamuddin Chisti, the Hazrat Nizamuddin Dargah is a mausoleum and shrine located in Delhi. The complex of the dargah is a beautiful amalgam of red stone and white marble and was built in the year 1526. Hazrat Nizamuddin Dargah seeks to propagate the Sufi tradition which is based on spirituality and views all religions as equal. Mosque  October to March New Delhi Delhi",0.04906045
1254585,https://www.holidify.com/places/delhi/waste-to-wonder-park-sightseeing-1254585.html,Waste to Wonder Park,https://www.holidify.com/images/cmsuploads/compressed/D0Avey2UcAAcWKg_20190327112136.jpg,"Waste to Wonder Park is one of its kind theme park in the world. It features the replicas of seven wonders of the world, created from industrial and other waste. Wind and solar energy have been harnessed to light up the park rendering a breathtaking sight during sunset and night.",4299,4.05, October to March,Delhi,Ncr,Amusement & Theme Park,"Waste to Wonder Park Waste to Wonder Park is one of its kind theme park in the world. It features the replicas of seven wonders of the world, created from industrial and other waste. Wind and solar energy have been harnessed to light up the park rendering a breathtaking sight during sunset and night. Amusement & Theme Park  October to March Delhi Ncr",0.18240678
120854,https://www.holidify.com/places/delhi/rail-museum-sightseeing-120854.html,"Rail Museum, Delhi",https://www.holidify.com/images/cmsuploads/compressed/17145562344_0fb4268658_o_20180325050605.jpg,"Located in the vicinity of Chanakyapuri, the Rail Museum aims to preserve the 163 years old railway heritage of India. Popularly known as the National Railway Museum, the museum is spread over 10 acres of land and houses some fantabulous railway memorabilia.",4299,4.3, October to March,New Delhi,Delhi,Museum,"Rail Museum, Delhi Located in the vicinity of Chanakyapuri, the Rail Museum aims to preserve the 163 years old railway heritage of India. Popularly known as the National Railway Museum, the museum is spread over 10 acres of land and houses some fantabulous railway memorabilia. Museum  October to March New Delhi Delhi",0.007929087
120856,https://www.holidify.com/places/delhi/mughal-gardens-sightseeing-120856.html,"Mughal Gardens, Delhi",https://www.holidify.com/images/cmsuploads/compressed/800px-Mughal_Garden_Delhi_India_17_20200423112009.jpg,"Popularly known as the “soul” of the Presidential Palace, the Mughal Gardens are located inside the Rashtrapati Bhawan Complex. Designed by Sir Edwin Lutyens in the year 1917 for Lady Harding, the gardens cover a vast area of 13 acres and are a wonderful incorporation of Mughal architecture with that of British style.",4299,4.6, October to March,New Delhi,Delhi,Monument,"Mughal Gardens, Delhi Popularly known as the “soul” of the Presidential Palace, the Mughal Gardens are located inside the Rashtrapati Bhawan Complex. Designed by Sir Edwin Lutyens in the year 1917 for Lady Harding, the gardens cover a vast area of 13 acres and are a wonderful incorporation of Mughal architecture with that of British style. Monument  October to March New Delhi Delhi",0.12300541
6218,https://www.holidify.com/collections/markets-in-delhi,Shopping in Delhi,https://www.holidify.com/images/cmsuploads/compressed/Colourful_shoes_in_Marrakech_20200114151052_20200423200945.jpg,"Delhi is a hub for shopping. From the oldest to the latest, you will get every kind of clothes that you want. It has great export markets where even the branded stuff is available at half a price or even less than that. Delhi has specified markets for everything. From malls to street markets, Delhi does an amazing job in making the shopaholics content.",4299,4.3, October to March,New Delhi,Delhi,Commercial Street,"Shopping in Delhi Delhi is a hub for shopping. From the oldest to the latest, you will get every kind of clothes that you want. It has great export markets where even the branded stuff is available at half a price or even less than that. Delhi has specified markets for everything. From malls to street markets, Delhi does an amazing job in making the shopaholics content. Commercial Street  October to March New Delhi Delhi",0.21437888
1719,https://www.holidify.com/places/delhi/iskcon-hare-krishna-temple-sightseeing-1719.html,ISKCON Temple Delhi,https://www.holidify.com/images/cmsuploads/compressed/attr_1508_20200320101522.jpg,"The ISKCON Temple, also known as the Hare Rama Hare Krishna Temple, is a Vaishnav temple dedicated to Lord Krishna and Radharani in the form of Radha Parthasarathi. It was established in the year 1998 by Achyut Kanvinde and is located in the Hare Krishna Hills, in the East of Kailash area of New Delhi.",4299,3.8, October to March,New Delhi,Delhi,Temple,"ISKCON Temple Delhi The ISKCON Temple, also known as the Hare Rama Hare Krishna Temple, is a Vaishnav temple dedicated to Lord Krishna and Radharani in the form of Radha Parthasarathi. It was established in the year 1998 by Achyut Kanvinde and is located in the Hare Krishna Hills, in the East of Kailash area of New Delhi. Temple  October to March New Delhi Delhi",0.040950008
1728,https://www.holidify.com/places/delhi/rajghat-sightseeing-1728.html,Rajghat,https://www.holidify.com/images/cmsuploads/compressed/r1_20170926201843.PNG,"Rajghat is a memorial in Delhi where Mahatma Gandhi, Father of the Nation, was cremated followed by his assassination in the year 1948. The cenotaph commemorating his memory is a simple black marble structure that sits amid a beautiful garden. The place is visited by locals as well as foreigners and various delegates to pay their homage to the Father of the Nation. A prayer is held every Friday, the day he died at Rajghat.",4299,4.5, October to March,Old Delhi,Delhi,Monument,"Rajghat Rajghat is a memorial in Delhi where Mahatma Gandhi, Father of the Nation, was cremated followed by his assassination in the year 1948. The cenotaph commemorating his memory is a simple black marble structure that sits amid a beautiful garden. The place is visited by locals as well as foreigners and various delegates to pay their homage to the Father of the Nation. A prayer is held every Friday, the day he died at Rajghat. Monument  October to March Old Delhi Delhi",0.012179444
120849,https://www.holidify.com/places/delhi/paharganj-sightseeing-120849.html,Paharganj,https://www.holidify.com/images/cmsuploads/compressed/8501611873_254066b311_b_20191212124922.jpg,"Replete with travellers, both Indians and foreign, Paharganj is the most chaotic, noisy, dirty and yet the most vibrant market of Delhi. Dotted with umpteen hotels, brothels, cheap bars, and ultra cheap restaurants; the labyrinthian alleys of Paharganj have a lot more to offer than visible to the naked eye.",4299,3.7, October to March,New Delhi,Delhi,Commercial Street,"Paharganj Replete with travellers, both Indians and foreign, Paharganj is the most chaotic, noisy, dirty and yet the most vibrant market of Delhi. Dotted with umpteen hotels, brothels, cheap bars, and ultra cheap restaurants; the labyrinthian alleys of Paharganj have a lot more to offer than visible to the naked eye. Commercial Street  October to March New Delhi Delhi",0.17584881
1258768,https://www.holidify.com/places/delhi/birla-mandir-sightseeing-1258768.html,Birla Mandir Delhi,https://www.holidify.com/images/cmsuploads/compressed/Birla_Mandir_Delhi_20200318123543.jpg,"The Birla Mandir or Birla Temple popularly known as the Laxminarayan Temple is a temple dedicated to Laxminarayan. It is located at Connaught Place, New Delhi, and was built by the Birla family, which is why it is known as the Birla temple. Built-in the early 1900s and spread over a whopping 7.5 acres, the temple houses many shrines, fountains, and gardens along with sculptures and carvings.",4299,4.05, October to March,Delhi,Ncr,Temple,"Birla Mandir Delhi The Birla Mandir or Birla Temple popularly known as the Laxminarayan Temple is a temple dedicated to Laxminarayan. It is located at Connaught Place, New Delhi, and was built by the Birla family, which is why it is known as the Birla temple. Built-in the early 1900s and spread over a whopping 7.5 acres, the temple houses many shrines, fountains, and gardens along with sculptures and carvings. Temple  October to March Delhi Ncr",-0.0357688
120670,https://www.holidify.com/places/delhi/lajpat-nagar-sightseeing-120670.html,Lajpat Nagar,https://www.holidify.com/images/cmsuploads/compressed/637883-lajpatngr_20180116141245.jpg,"Lajpat Nagar is a bustling and colourful neighbourhood in South Delhi which is best known for the Lajpat Nagar Central Market where many come to experience the thrill of the genuine Delhi life. One visit and you'll know how lively the place is and this can be seen by the flamboyant goods on sale, the brilliant evening lights, the rushing inhabitants and the sounds of the ever so busy streets.",4299,4.2, October to March,New Delhi,Delhi,Commercial Street,"Lajpat Nagar Lajpat Nagar is a bustling and colourful neighbourhood in South Delhi which is best known for the Lajpat Nagar Central Market where many come to experience the thrill of the genuine Delhi life. One visit and you'll know how lively the place is and this can be seen by the flamboyant goods on sale, the brilliant evening lights, the rushing inhabitants and the sounds of the ever so busy streets. Commercial Street  October to March New Delhi Delhi",0.1440617
1726,https://www.holidify.com/places/delhi/pragati-maidan-sightseeing-1726.html,Pragati Maidan,https://www.holidify.com/images/cmsuploads/compressed/Pragati_Maidan_Hall_6_20201215101451.JPG,"The Pragati Maidan, on the Mathura Road in New Delhi, is a huge complex-cum-exhibition centre with a total exhibit area of 150 acres. Equipped with well-paved roads, lawns, gardens and eating outlets; Pragati Maidan, which literally means 'progress grounds', houses 16 vast and spacious halls in all and is the biggest exhibition centre that Delhi boasts of.",4299,3.8, October to March,New Delhi,Delhi,Garden & Park,"Pragati Maidan The Pragati Maidan, on the Mathura Road in New Delhi, is a huge complex-cum-exhibition centre with a total exhibit area of 150 acres. Equipped with well-paved roads, lawns, gardens and eating outlets; Pragati Maidan, which literally means 'progress grounds', houses 16 vast and spacious halls in all and is the biggest exhibition centre that Delhi boasts of. Garden & Park  October to March New Delhi Delhi",0.13337211
1729,https://www.holidify.com/places/delhi/rajpath-sightseeing-1729.html,Rajpath,https://www.holidify.com/images/cmsuploads/compressed/2982397796_f9054a5203_b_20171201210201.jpg,"Running from Rashtrapati Bhavan on Raisina Hill, all the way through Vijay Chowk and India Gate to the National Stadium, Rajpath is a long ceremonial boulevard in New Delhi. Considered to be one of the most important roads in India, it is where the annual Republic Day parade takes place on 26 January. While Rajpath stands for the King's Road, Janpath, which stands for People's Road, also crosses the road.",4299,3.8, October to March,New Delhi,Delhi,Fairs & Festivals,"Rajpath Running from Rashtrapati Bhavan on Raisina Hill, all the way through Vijay Chowk and India Gate to the National Stadium, Rajpath is a long ceremonial boulevard in New Delhi. Considered to be one of the most important roads in India, it is where the annual Republic Day parade takes place on 26 January. While Rajpath stands for the King's Road, Janpath, which stands for People's Road, also crosses the road. Fairs & Festivals  October to March New Delhi Delhi",0.039219245
8163,https://www.holidify.com/places/delhi/kuchesar-sightseeing-8163.html,Kuchesar,https://www.holidify.com/images/cmsuploads/compressed/attr_159jpgv1_201902131916171,"Kuchesar is a tiny village situated in Bhawan Bahadur Nagar Mandal in Bulandshahr District of Uttar Pradesh, and is at a distance of 80 km from Delhi. Kuchesar is well known for the Mud Fort, built by the Jat rulers in the mid-18th century. Kuchesar with its village and mud fort outlined by vast green fields is one of the most famous weekend getaways.",4299,3.45, October to March,Noida,Delhi,Forts & Palaces,"Kuchesar Kuchesar is a tiny village situated in Bhawan Bahadur Nagar Mandal in Bulandshahr District of Uttar Pradesh, and is at a distance of 80 km from Delhi. Kuchesar is well known for the Mud Fort, built by the Jat rulers in the mid-18th century. Kuchesar with its village and mud fort outlined by vast green fields is one of the most famous weekend getaways. Forts & Palaces  October to March Noida Delhi",0.21264613
121194,https://www.holidify.com/places/delhi/crafts-museum-sightseeing-121194.html,Crafts Museum,https://www.holidify.com/images/cmsuploads/compressed/800px-Exhibit_in_Craft_Museum_New_Delhi-30_20180518231020.JPG,"Popularly known as the Crafts Museum, the National Handicrafts Museum is a colorful amalgamation of the diverse culture and rich traditions of our country. Located in the far corner of the magnanimous Pragati Maidan in Delhi, the museum is a centre to exhibit varied specimens in handicrafts, textile and local decor.",4299,3.9, October to March,New Delhi,Delhi,Museum,"Crafts Museum Popularly known as the Crafts Museum, the National Handicrafts Museum is a colorful amalgamation of the diverse culture and rich traditions of our country. Located in the far corner of the magnanimous Pragati Maidan in Delhi, the museum is a centre to exhibit varied specimens in handicrafts, textile and local decor. Museum  October to March New Delhi Delhi",0.04541406
120667,https://www.holidify.com/places/delhi/tughlaqabad-fort-sightseeing-120667.html,Tughlaqabad Fort,https://media.holidify.com/images/cmsuploads/compressed/tughlaqabad-fort-delhi1-attr-hero_20250129231532_20250129231622.jpg,"Tughlaqabad Fort is one of the finest specimens of pure Islamic architecture and has the touch of Sultanate sturdiness about its fortifications. Popular as one of the best-visited places in Delhi, the entire premise takes around an hour or two to look around and offer great opportunities for history enthusiasts and shutterbugs.",4299,4.2, October to March,South Delhi,Delhi,Forts & Palaces,"Tughlaqabad Fort Tughlaqabad Fort is one of the finest specimens of pure Islamic architecture and has the touch of Sultanate sturdiness about its fortifications. Popular as one of the best-visited places in Delhi, the entire premise takes around an hour or two to look around and offer great opportunities for history enthusiasts and shutterbugs. Forts & Palaces  October to March South Delhi Delhi",0.18322477
